movieId,title,genres,imdbId,tmdbId,Release_Year,Director,Stars,Original Language,Revenue,Keywords
70,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,116367,755,1996,Robert Rodriguez,"['george clooney', 'quentin tarantino', 'harvey keitel', 'juliette lewis', 'ernest liu', 'salma hayek pinault', 'cheech marin', 'danny trejo', 'tom savini']",English,25800000,"['dancing', 'sibling relationship', 'showdown', 'sheriff', 'bank robber', 'vampire', 'holy water', 'siege', 'stripper', 'priest', 'bank robbery', 'preacher', 'hostage situation', 'crucifix', 'recreational vehicle', 'mexican american border', 'female stripping', 'boa constrictor', 'loss of faith', 'foot fetish', 'killer on the run', 'barefoot']"
71,Fair Game (1995),Action,113010,11859,1995,Andrew Sipes,"['william baldwin', 'cindy crawford', 'steven berkoff', 'christopher mcdonald', 'miguel sandoval', 'johann carlo', 'salma hayek pinault', 'john bedford lloyd', 'jenette goldstein']",English,11500000,"['bomb', 'miami, florida', 'spy', 'detective', 'handcuffs', 'based on novel or book', 'hostage', 'fbi', 'kidnapping', 'hacker', 'kgb', 'chase', 'sadism', 'parking garage', 'pizza', 'police protection', 'psychopath', 'remake', 'car crash', 'conspiracy', 'on the run', 'fugitive', 'shootout', 'gunfight', 'sadist', 'foot chase', 'police detective', 'police station', 'held at gunpoint', 'double cross', 'machine gun', 'grenade launcher', 'rogue agent', 'woman lawyer', 'damsel in distress']"
72,Kicking and Screaming (1995),Comedy|Drama,113537,28387,1995,Noah Baumbach,"['josh hamilton', 'olivia d abo', 'chris eigeman', 'parker posey', 'jason wiles', 'cara buono', 'carlos jacott', 'elliott gould', 'eric stoltz']",English,718490,"['male friendship', 'college', 'friendship', 'campus', 'video store', 'graduate']"
73,"Mis�rables, Les (1995)",Drama|Musical,113828,48750,1995,Claude Lelouch,"['jean paul belmondo', 'michel boujenah', 'alessandra martines', 'salome lelouch', 'annie girardot', 'philippe leotard', 'philippe khorsand', 'ticky holgado', 'rufus']",French,,"['paris, france', 'nun', 'boxer', 'lawyer']"
74,Bed of Roses (1996),Drama|Romance,115644,20927,1996,Michael Goldenberg,"['christian slater', 'mary stuart masterson', 'pamela adlon', 'josh brolin', 'brian tarantina', 'debra monk', 'mary alice', 'kenneth cranham', 'ally walker']",English,19030691,"['florist', 'family relationships']"
75,Big Bully (1996),Comedy|Drama,115676,36929,1996,Steve Miner,"['rick moranis', 'tom arnold', 'julianne phillips', 'carol kane', 'jeffrey tambor', 'curtis armstrong', 'don knotts', 'doug abrahams', 'faith prince']",English,2042530,['bully']
76,Screamers (1995),Sci-Fi|Thriller,114367,9102,1995,Christian Duguay,"['peter weller', 'jennifer rubin', 'roy dupuis', 'andrew lauer', 'liliana glabczynska', 'michael caloz', 'jason cavalier', 'ron white', 'leni parker']",English,5781885,"['man vs machine', 'alien planet', 'struggle for survival']"
77,Nico Icon (1995),Documentary,113973,124626,1995,Susanne Ofteringer,"['nico', 'tina aumont', 'christian aaron boulogne', 'jackson browne', 'john cale', 'danny fields', 'jonas mekas', 'paul morrissey', 'billy name']",English,,
78,"Crossing Guard, The (1995)",Drama,112744,27526,1995,Sean Penn,"['jack nicholson', 'david morse', 'anjelica huston', 'robin wright', 'piper laurie', 'richard bradford', 'priscilla barnes', 'david baerwald', 'robbie robertson']",English,,"['loss of loved one', 'hit-and-run', 'revenge', 'tragedy']"
79,"Juror, The (1996)",Drama|Thriller,116731,9623,1996,Brian Gibson,"['demi moore', 'alec baldwin', 'joseph gordon levitt', 'anne heche', 'james gandolfini', 'lindsay crouse', 'tony lo bianco', 'michael constantine', 'matt craven']",English,22754725,"['jurors', 'blackmail', 'court case', 'son', 'trial', 'courtroom', 'courtroom drama', 'legal thriller']"
80,"White Balloon, The (Badkonake Sefid ) (1995)",Drama,112445,46785,1995,Jafar Panahi,"['aida mohammadkhani', 'mohsen kafili', 'fereshteh sadr orafaee', 'anna borkowska', 'mohammad shahani']",Persian,,"['fish', 'money', 'celebration', 'goldfish']"
81,Things to Do in Denver when You're Dead (1995),Crime|Drama|Romance,114660,400,1995,Gary Fleder,"['andy garcia', 'christopher lloyd', 'william forsythe', 'bill nunn', 'treat williams', 'jack warden', 'steve buscemi', 'fairuza balk', 'gabrielle anwar']",English,529766,"['bounty hunter', 'parent child relationship', 'boat', 'way of life', 'coffin', 'denver, colorado', 'godmother', 'paranoia', 'hitman', 'gangster', 'friendship', 'psychopath', 'revenge', 'murder', 'mafia', 'diner', 'illegal prostitution', 'extramarital affair']"
82,Antonia's Line (Antonia) (1995),Drama,112379,880,1995,Marleen Gorris,"['willeke van ammelrooy', 'els dottermans', 'dora van der groen', 'veerle van overloop', 'carolien spoor', 'esther vriesendorp', 'thyrza ravesteijn', 'mil seghers', 'jan decleir']",Flemish,,"['suicide', 'underdog', 'free love', 'philosophy', 'rape', 'loss of loved one', 'mentally disabled', 'parent child relationship', 'village life', 'world war ii', 'feminism', 'indian summer ', 'family history', 'widow', 'peasant', 'village', 'mathematics', 'freedom', 'right and justice', 'single', 'male homosexuality', 'domestic violence', 'university', 'woman director']"
83,Once Upon a Time... When We Were Colored (1995),Drama,114039,146599,1995,Tim Reid,"['al freeman jr', 'phylicia rashad', 'paula kelly', 'salli richardson whitfield', 'anna maria horsford', 'bernie casey', 'isaac hayes', 'ray j', 'polly bergen']",English,,"['racial segregation', 'family relationships', 'rural area']"
84,Last Summer in the Hamptons (1995),Comedy|Drama,113612,188588,1995,Henry Jaglom,"['victoria foyt', 'viveca lindfors', 'jon robin baitz', 'savannah smith boucher', 'roscoe lee browne', 'andre gregory', 'nick gregory', 'melissa leo', 'roddy mcdowall']",English,,"['theater play', 'theatre group', 'theater director', 'playwright', 'theater troupe', 'family home', 'family dynamics', 'hamptons', 'method acting', 'matriarch', 'theater community', 'brother sister relationship', 'theatrical production', 'acting lesson', 'actors', 'acting career']"
85,Angels and Insects (1995),Drama|Romance,112365,8447,1995,Philip Haas,"['mark rylance', 'kristin scott thomas', 'patsy kensit', 'jeremy kemp', 'douglas henshall', 'annette badland', 'chris larkin', 'anna massey']",English,,"['insect', 'class society', 'rich woman poor man', 'victorian england', 'scientist', 'incest', 'based on short story', 'naturalist']"
86,White Squall (1996),Adventure|Drama,118158,10534,1996,Ridley Scott,"['jeff bridges', 'caroline goodall', 'john savage', 'scott wolf', 'jeremy sisto', 'ryan phillippe', 'david lascher', 'eric michael cole', 'jason marsden']",English,10300000,"['sailing trip', 'diary', 'sailing', 'survival', 'coming of age', 'teenage boy', 'discipline', 'squall', 'sail', 'caribbean sea', 'male bonding', 'seasickness', 'storm at sea', '1960s']"
87,Dunston Checks In (1996),Children's|Comedy,116151,17414,1996,Ken Kwapis,"['sam the orangutan', 'jason alexander', 'faye dunaway', 'rupert everett', 'graham sack', 'paul reubens', 'glenn shadix', 'nathan davis', 'jennifer bassey']",English,,"['boss', 'fistfight', 'bully', 'orangutan', 'single father', 'hotel manager', 'jewel theft', 'employer employee relationship', 'bali', 'father son relationship', 'brother brother relationship', 'mischief']"
88,Black Sheep (1996),Comedy,115697,13997,1996,Penelope Spheeris,"['chris farley', 'david spade', 'tim matheson', 'gary busey', 'chris owen', 'bruce mcgill', 'boyd banks', 'grant heslov', 'david st james']",English,32000000,"['corrupt politician', 'nitrous oxide', 'candid camera', 'double act', 'political satire', 'woman director']"
89,Nick of Time (1995),Action|Thriller,113972,2086,1995,John Badham,"['johnny depp', 'courtney chase', 'charles s dutton', 'christopher walken', 'roma maffia', 'peter strauss', 'gloria reuben', 'marsha mason', 'miguel najera']",English,8175346,"['assassination', 'politics', 'los angeles, california']"
90,"Journey of August King, The (1995)",Drama,113490,61548,1995,John Duigan,"['jason patric', 'thandiwe newton', 'larry drake', 'sam waterston', 'eric mabius', 'sarah jane wylde']",English,,
92,Mary Reilly (1996),Drama|Thriller,117002,9095,1996,Stephen Frears,"['julia roberts', 'john malkovich', 'george cole', 'michael gambon', 'glenn close', 'kathy staff', 'michael sheen', 'bronagh gallagher', 'linda bassett']",English,12379402,"['servant', 'monster', 'laboratory', 'jekyll and hyde', 'housemaid', '19th century']"
93,Vampire in Brooklyn (1995),Comedy|Romance,114825,12158,1995,Wes Craven,"['angela bassett', 'eddie murphy', 'allen payne', 'kadeem hardison', 'john witherspoon', 'zakes mokae', 'joanna cassidy', 'jerry hall', 'simbi khali']",English,19800000,"['vampire', 'brooklyn, new york city']"
94,Beautiful Girls (1996),Drama,115639,9283,1996,Ted Demme,"['timothy hutton', 'matt dillon', 'noah emmerich', 'annabeth gish', 'lauren holly', 'uma thurman', 'mira sorvino', 'michael rapaport', 'rosie o donnell']",English,27000000,"['small town', 'massachusetts', 'friendship', 'coming of age', 'hometown', 'group of friends']"
95,Broken Arrow (1996),Action|Thriller,115759,9208,1996,John Woo,"['john travolta', 'christian slater', 'samantha mathis', 'delroy lindo', 'frank whaley', 'bob gunton', 'howie long', 'jack thompson', 'kurtwood smith']",English,150300000,"['helicopter', 'river', 'captain', 'underground', 'mexican standoff', 'countdown', 'pilot', 'fistfight', 'canyon', 'major', 'betrayal', 'gunfight', 'train', 'explosion', 'park ranger', 'desert', 'military', 'nuclear device', 'boxing', 'stealth aircraft', 'abandoned mine', 'action hero', 'humvee', 'good versus evil']"
96,In the Bleak Midwinter (1995),Comedy,113403,40154,1995,Kenneth Branagh,"['michael maloney', 'richard briers', 'joan collins', 'nicholas farrell', 'julia sawalha', 'celia imrie', 'john sessions', 'jennifer saunders', 'gerard horan']",English,,"['transvestite', 'theatre group', 'black and white', 'hamlet', 'christmas', 'gay theme', 'theater']"
97,"Hate (Haine, La) (1995)",Drama,113247,406,1995,Mathieu Kassovitz,"['vincent cassel', 'hubert kounde', 'said taghmaoui', 'abdel ahmed ghili', 'solo', 'joseph momo', 'heloise rauth', 'rywka wajsbrot', 'olga abrego']",French,15300000,"['paris, france', 'neo-nazism', 'police brutality', 'hip-hop', 'socially deprived family', 'breakdance', 'ghetto', 'male friendship', 'racism', 'xenophobia', 'day in a life', 'paris suburb']"
98,Shopping (1994),Action|Thriller,111173,45549,1994,Paul W. S. Anderson,"['sadie frost', 'jude law', 'sean pertwee', 'fraser james', 'sean bean', 'marianne faithfull', 'jonathan pryce', 'ralph ineson', 'eamonn walker']",English,,"['prison', 'england', 'nihilism', 'vandalism', 'future', 'shopping mall', 'rivalry', 'stealing', 'money', 'criminal', 'spray paint']"
99,Heidi Fleiss: Hollywood Madam (1995),Documentary,113283,63076,1995,Nick Broomfield,"['nick broomfield', 'heidi fleiss', 'madam alex', 'ivan nagy', 'corinne bohrer', 'ron jeremy', 'daryl gates', 'nina xining zuo', 'victoria sellers']",English,,"['narration', 'based on true story', 'hollywood', 'prostitution', 'sex crime']"
100,City Hall (1996),Drama|Thriller,115907,11062,1996,Harold Becker,"['al pacino', 'john cusack', 'bridget fonda', 'danny aiello', 'martin landau', 'david paymer', 'anthony franciosa', 'lindsay duncan', 'luna lauren velez']",English,33440204,"['corruption', 'undercover', 'war on drugs', 'mayor', 'drug dealer', 'presidential election', 'undercover agent', 'investigation', 'police', 'drugs']"
101,Bottle Rocket (1996),Comedy,115734,13685,1996,Wes Anderson,"['luke wilson', 'owen wilson', 'robert musgrave', 'lumi cavazos', 'james caan', 'andrew wilson', 'teddy wilson', 'donny caicedo', 'ned dowd']",English,1040879,"['sibling relationship', 'robbery', 'burglar', 'language barrier', 'motel', 'heist', 'psychiatric hospital', 'maid', 'theft', 'nervous breakdown', 'escapade', 'laundry room', 'based on short film']"
102,Mr. Wrong (1996),Comedy,117102,47475,1996,Nick Castle,"['ellen degeneres', 'bill pullman', 'joan cusack', 'dean stockwell', 'joan plowright', 'john livingston', 'hope davis', 'ellen cleghorne', 'christine cattell']",English,,
103,Unforgettable (1996),Thriller,118040,2045,1996,John Dahl,"['ray liotta', 'linda fiorentino', 'peter coyote', 'christopher mcdonald', 'david paymer', 'duncan fraser', 'kim coates', 'kim cattrall', 'colleen rennison']",English,,"['obsession', 'seattle, washington', 'suspicion of murder', 'medical examiner', 'murder', 'crime scene', 'painful memories', 'death of wife', 'dangerous side effects', 'search for truth', 'experimental drug', 'murdered wife', 'neurobiology']"
104,Happy Gilmore (1996),Comedy,116483,9614,1996,Dennis Dugan,"['adam sandler', 'christopher mcdonald', 'julie bowen', 'frances bay', 'carl weathers', 'allen covert', 'robert smigel', 'bob barker', 'richard kiel']",English,41205099,"['loss of loved one', 'golf', 'sports', 'taxes']"
105,"Bridges of Madison County, The (1995)",Drama|Romance,112579,688,1995,Clint Eastwood,"['clint eastwood', 'meryl streep', 'annie corley', 'victor slezak', 'jim haynie', 'sarah zahn', 'christopher kroon', 'phyllis lyons', 'debra monk']",English,182000000,"['adultery', 'love at first sight', 'based on novel or book', 'photographer', 'husband wife relationship', 'iowa', ""love of one's life"", 'mother role', 'bridge', 'housewife', 'love letter', 'peasant', 'marriage crisis', 'photography', 'unsociability', 'secret love']"
106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,110251,11907,1994,Doris Dörrie,"['maria schrader', 'pierre sanoussi bliss', 'michael von au', 'elisabeth trissenaar', 'joachim krol', 'ingo naujoks', 'peggy parnass', 'oliver nagele', 'omer simsek']",German,,"['prophecy', 'voodoo', 'single', 'falling in love', 'woman director', 'rich man', 'gay theme']"
107,Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical,117110,10874,1996,Brian Henson,"['tim curry', 'billy connolly', 'jennifer saunders', 'kevin bishop', 'dave goelz', 'steve whitmire', 'jerry nelson', 'kevin clash', 'bill barretta']",English,34300000,"['island', 'pirate gang', 'puppet', 'treasure hunt', 'puppetry', 'teleñecos', 'isla', 'tesoro']"
108,Catwalk (1995),Documentary,112646,89333,1995,Robert Leacock,"['christy turlington', 'azzedine alaia', 'giorgio armani', 'nadja auermann', 'sandra bernhard', 'kate betts', 'brandi', 'carla bruni', 'naomi campbell']",English,,
109,Headless Body in Topless Bar (1995),Comedy,113276,96357,1995,James Bruce,"['raymond j barry', 'rustam branaman', 'jennifer macdonald', 'taylor nichols', 'david selby', 'paul williams', 'april grace', 'biff yeager', 'tom bresnahan']",English,,['ex-con']
110,Braveheart (1995),Action|Drama|War,112573,197,1995,Mel Gibson,"['mel gibson', 'catherine mccormack', 'sophie marceau', 'patrick mcgoohan', 'angus macfadyen', 'brendan gleeson', 'james robinson', 'james cosmo', 'sean mcginley']",English,213200000,"['scotland', 'england', 'loss of loved one', 'epic', 'idealism', 'based on true story', 'medieval', 'war', '勇敢的心', 'braveheart']"
111,Taxi Driver (1976),Drama|Thriller,75314,103,1976,Martin Scorsese,"['robert de niro', 'jodie foster', 'cybill shepherd', 'harvey keitel', 'peter boyle', 'leonard harris', 'albert brooks', 'diahnne dea', 'frank adu']",English,28579636,"['new york city', 'vietnam veteran', 'taxi', 'pornography', 'obsession', 'pimp', 'taxi driver', 'drug dealer', 'politician', 'firearm', 'vigilante', 'junk food', 'alienation', 'misanthrophy', 'illegal prostitution', 'character study', 'loner', 'manhattan, new york city', 'neo-noir', 'child prostitution', 'new hollywood', 'drives']"
112,Rumble in the Bronx (1995),Action|Adventure|Crime,113326,33542,1995,Stanley Tong,,Cantonese,32400000,"['new york city', 'martial arts', 'diamond', 'supermarket', 'gang war', 'disabled child', 'vigilante', 'revenge', 'organized crime', 'gang', 'fish out of water', 'wedding', 'urban setting', 'street life', 'bronx, new york city', 'duringcreditsstinger', 'action hero']"
113,Before and After (1996),Drama|Mystery,115645,43566,1996,Barbet Schroeder,"['meryl streep', 'liam neeson', 'edward furlong', 'alfred molina', 'julia weldon', 'daniel von bargen', 'john heard', 'ann magnuson', 'alison folland']",English,8797839,"['suspicion of murder', 'family drama', 'crime investigation', 'murdered teen']"
114,Margaret's Museum (1995),Drama,113774,71754,1995,Mort Ransen,"['helena bonham carter', 'clive russell', 'craig olejnik', 'kate nelligan', 'kenneth welsh', 'andrea morris', 'paul young']",English,,"['based on novel or book', 'nova scotia, canada', 'mining', 'dance lesson', 'coal mining', 'bagpipe', '1940s', 'cape breton']"
